Company,Code,Industry,Year,Season,announce_day,EPS,PE,Divdend_Rate,TTM_PE,EPS_growth,Expeceted_Dividend_Rate
1592 英瑞-KY,1592,電機機械,2016,1,2016-05-15,1.23,8.08,0.0327,10.1625,1.5625,0.03375
1592 英瑞-KY,1592,電機機械,2016,2,2016-08-14,1.29,9.7,0.0206,9.257499999999999,2.1463414634146347,0.030550000000000004
1592 英瑞-KY,1592,電機機械,2016,3,2016-11-14,1.21,10.22,0.018000000000000002,9.482499999999998,0.3908045977011494,0.026275000000000007
1592 英瑞-KY,1592,電機機械,2016,4,2017-03-31,0.67,9.38,0.0406,9.344999999999999,3.7857142857142856,0.027975000000000007
1592 英瑞-KY,1592,電機機械,2017,1,2017-05-15,0.9,9.76,0.041299999999999996,9.764999999999999,-0.26829268292682923,0.030125000000000006
1603 華電,1603,電器電纜,2013,1,2013-05-15,0.04,12.73,0.0,,,
1603 華電,1603,電器電纜,2013,2,2013-08-14,0.26,14.54,0.0,,,
1603 華電,1603,電器電纜,2013,3,2013-11-14,0.28,15.68,0.0,,,
1603 華電,1603,電器電纜,2013,4,2014-03-31,0.28,14.81,0.0,14.440000000000001,,0.0
1603 華電,1603,電器電纜,2014,1,2014-05-15,0.12,13.05,0.0,14.52,1.9999999999999996,0.0
1603 華電,1603,電器電纜,2014,2,2014-08-14,0.21,14.17,0.0,14.4275,-0.19230769230769237,0.0
1603 華電,1603,電器電纜,2014,3,2014-11-14,0.14,16.86,0.0,14.722499999999998,-0.5,0.0
1603 華電,1603,電器電纜,2014,4,2015-03-31,0.42,28.92,0.0,18.25,0.4999999999999998,0.0
1603 華電,1603,電器電纜,2015,1,2015-05-15,0.39,34.97,0.0,23.73,2.2500000000000004,0.0
1603 華電,1603,電器電纜,2015,2,2015-08-14,0.17,35.45,0.0,29.05,-0.19047619047619038,0.0
1603 華電,1603,電器電纜,2015,3,2015-11-14,0.52,39.51,0.0,34.712500000000006,2.714285714285714,0.0
1603 華電,1603,電器電纜,2015,4,2016-03-31,0.61,21.02,0.0408,32.73750000000001,0.4523809523809524,0.0102
1603 華電,1603,電器電纜,2016,1,2016-05-15,0.34,27.29,0.037000000000000005,30.81750000000001,-0.12820512820512817,0.019450000000000002
1603 華電,1603,電器電纜,2016,2,2016-08-14,0.32,19.75,0.0388,26.89250000000001,0.8823529411764705,0.029150000000000002
1603 華電,1603,電器電纜,2016,3,2016-11-14,0.8,13.99,0.037000000000000005,20.51250000000001,0.5384615384615385,0.038400000000000004
1603 華電,1603,電器電纜,2016,4,2017-03-31,-0.21,23.42,0.0219,21.11250000000001,-1.3442622950819672,0.033675000000000004
1603 華電,1603,電器電纜,2017,1,2017-05-15,0.57,21.92,0.0194,19.77000000000001,0.6764705882352938,0.029275000000000002
1604 聲寶,1604,電器電纜,2013,1,2013-05-15,0.23,11.71,0.0579,,,
1604 聲寶,1604,電器電纜,2013,2,2013-08-14,0.33,13.36,0.0576,,,
1604 聲寶,1604,電器電纜,2013,3,2013-11-14,0.39,17.91,0.0601,,,
1604 聲寶,1604,電器電纜,2013,4,2014-03-31,-0.16,17.27,0.0558,15.0625,,0.05785
1604 聲寶,1604,電器電纜,2014,1,2014-05-15,0.31,16.39,0.0542,16.2325,0.3478260869565217,0.05692499999999999
1604 聲寶,1604,電器電纜,2014,2,2014-08-14,0.37,15.24,0.0567,16.7025,0.12121212121212115,0.0567
1604 聲寶,1604,電器電纜,2014,3,2014-11-14,0.47,10.95,0.054400000000000004,14.962500000000002,0.205128205128205,0.055275000000000005
1604 聲寶,1604,電器電纜,2014,4,2015-03-31,0.09,10.02,0.0787,13.150000000000002,-1.5625,0.061
1604 聲寶,1604,電器電纜,2015,1,2015-05-15,0.29,10.84,0.0727,11.762500000000003,-0.06451612903225812,0.06562499999999999
1604 聲寶,1604,電器電纜,2015,2,2015-08-14,0.38,10.27,0.0746,10.520000000000001,0.027027027027027053,0.0701
1604 聲寶,1604,電器電纜,2015,3,2015-11-14,0.26,11.57,0.07780000000000001,10.675,-0.4468085106382978,0.07594999999999999
1604 聲寶,1604,電器電纜,2015,4,2016-03-31,0.06,10.45,0.0812,10.782500000000002,-0.3333333333333333,0.07657499999999999
1604 聲寶,1604,電器電纜,2016,1,2016-05-15,0.51,10.74,0.0718,10.757500000000004,0.7586206896551726,0.07635
1604 聲寶,1604,電器電纜,2016,2,2016-08-14,0.74,9.34,0.0705,10.525000000000006,0.9473684210526315,0.075325
1604 聲寶,1604,電器電纜,2016,3,2016-11-14,0.27,11.26,0.057,10.447500000000005,0.03846153846153849,0.07012499999999999
1604 聲寶,1604,電器電纜,2016,4,2017-03-31,0.12,12.05,0.0739,10.847500000000004,1.0,0.06829999999999999
1604 聲寶,1604,電器電纜,2017,1,2017-05-15,0.2,15.56,0.0702,12.052500000000004,-0.6078431372549019,0.06789999999999999
1605 華新,1605,電器電纜,2013,1,2013-05-15,0.02,16.62,0.0,,,
1605 華新,1605,電器電纜,2013,2,2013-08-14,0.08,16.54,0.0,,,
1605 華新,1605,電器電纜,2013,3,2013-11-14,0.12,13.42,0.0,,,
1605 華新,1605,電器電纜,2013,4,2014-03-31,-1.0,116.48,0.0,40.765,,0.0
1605 華新,1605,電器電纜,2014,1,2014-05-15,-0.05,264.9,0.0,102.835,-3.5000000000000004,0.0
1605 華新,1605,電器電纜,2014,2,2014-08-14,0.19,21.17,0.0,103.99249999999999,1.375,0.0
1605 華新,1605,電器電纜,2014,3,2014-11-14,0.45,9.29,0.0,102.96,2.7500000000000004,0.0
1605 華新,1605,電器電纜,2014,4,2015-03-31,0.05,8.9,0.0,76.06499999999998,-1.05,0.0
1605 華新,1605,電器電纜,2015,1,2015-05-15,-0.06,9.11,0.0,12.117499999999993,0.1999999999999999,0.0
1605 華新,1605,電器電纜,2015,2,2015-08-14,0.2,7.38,0.0,8.669999999999993,0.05263157894736847,0.0
1605 華新,1605,電器電纜,2015,3,2015-11-14,0.19,12.42,0.0,9.452499999999993,-0.5777777777777778,0.0
1605 華新,1605,電器電纜,2015,4,2016-03-31,0.12,9.85,0.026699999999999998,9.689999999999994,1.3999999999999997,0.0066749999999999995
1605 華新,1605,電器電纜,2016,1,2016-05-15,0.26,7.82,0.023,9.367499999999994,-5.333333333333334,0.012424999999999999
1605 華新,1605,電器電纜,2016,2,2016-08-14,0.3,6.86,0.022400000000000003,9.237499999999994,0.4999999999999999,0.018025
1605 華新,1605,電器電纜,2016,3,2016-11-14,0.42,6.22,0.0192,7.687499999999993,1.2105263157894737,0.022824999999999998
1605 華新,1605,電器電纜,2016,4,2017-03-31,0.35,6.43,0.0579,6.8324999999999925,1.9166666666666665,0.030625
1605 華新,1605,電器電纜,2017,1,2017-05-15,0.26,7.46,0.0493,6.742499999999993,0.0,0.037200000000000004
1608 華榮,1608,電器電纜,2013,1,2013-05-15,0.5,33.46,0.0583,,,
1608 華榮,1608,電器電纜,2013,2,2013-08-14,-0.71,87.46,0.061399999999999996,,,
1608 華榮,1608,電器電纜,2013,3,2013-11-14,0.27,68.43,0.0676,,,
1608 華榮,1608,電器電纜,2013,4,2014-03-31,0.88,108.3,0.0603,74.4125,,0.0619
1608 華榮,1608,電器電纜,2014,1,2014-05-15,-0.01,148.83,0.0601,103.25500000000001,-1.02,0.062349999999999996
1608 華榮,1608,電器電纜,2014,2,2014-08-14,0.13,27.58,0.0622,88.28500000000001,-1.1830985915492958,0.06255
1608 華榮,1608,電器電纜,2014,3,2014-11-14,0.04,48.51,0.0664,83.305,-0.8518518518518519,0.06225
1608 華榮,1608,電器電纜,2014,4,2015-03-31,-0.18,64.95,0.0,72.4675,-1.2045454545454546,0.047175
1608 華榮,1608,電器電纜,2015,1,2015-05-15,-0.04,,0.0,,3.0,0.03215
1608 華榮,1608,電器電纜,2015,2,2015-08-14,-0.02,,0.0,,-1.1538461538461537,0.016599999999999997
1608 華榮,1608,電器電纜,2015,3,2015-11-14,-0.43,,0.0,,-11.749999999999998,0.0
1608 華榮,1608,電器電纜,2015,4,2016-03-31,0.16,,0.0,,-1.8888888888888888,0.0
1608 華榮,1608,電器電纜,2016,1,2016-05-15,-0.01,,0.0,,-0.75,0.0
1608 華榮,1608,電器電纜,2016,2,2016-08-14,-0.06,,0.0,,1.9999999999999996,0.0
1608 華榮,1608,電器電纜,2016,3,2016-11-14,0.22,113.86,0.0,,-1.5116279069767442,0.0
1608 華榮,1608,電器電纜,2016,4,2017-03-31,0.08,81.56,0.0,,-0.5,0.0
1608 華榮,1608,電器電纜,2017,1,2017-05-15,0.26,39.8,0.0,,-27.0,0.0
1609 大亞,1609,電器電纜,2013,1,2013-05-15,0.06,22.34,0.027999999999999997,,,
1609 大亞,1609,電器電纜,2013,2,2013-08-14,-0.22,107.94,0.0291,,,
1609 大亞,1609,電器電纜,2013,3,2013-11-14,0.08,,0.0302,,,
1609 大亞,1609,電器電纜,2013,4,2014-03-31,0.33,,0.027000000000000003,,,0.028575000000000003
1609 大亞,1609,電器電纜,2014,1,2014-05-15,-0.09,,0.0279,,-2.5,0.028550000000000006
1609 大亞,1609,電器電纜,2014,2,2014-08-14,0.1,,0.0273,,-1.4545454545454546,0.028100000000000003
1609 大亞,1609,電器電纜,2014,3,2014-11-14,-0.04,,0.0286,,-1.5,0.027700000000000002
1609 大亞,1609,電器電纜,2014,4,2015-03-31,0.07,,0.0,,-0.7878787878787878,0.020950000000000003
1609 大亞,1609,電器電纜,2015,1,2015-05-15,-0.15,,0.0,,0.6666666666666666,0.013975000000000003
1609 大亞,1609,電器電纜,2015,2,2015-08-14,-0.24,,0.0,,-3.3999999999999995,0.007150000000000003
1609 大亞,1609,電器電纜,2015,3,2015-11-14,-0.45,,0.0,,10.25,2.6020852139652106e-18
1609 大亞,1609,電器電纜,2015,4,2016-03-31,-0.12,,0.0,,-2.714285714285714,2.6020852139652106e-18
1609 大亞,1609,電器電纜,2016,1,2016-05-15,-0.26,,0.0,,0.7333333333333335,2.6020852139652106e-18
1609 大亞,1609,電器電纜,2016,2,2016-08-14,0.07,,0.0,,-1.2916666666666667,2.6020852139652106e-18
1609 大亞,1609,電器電纜,2016,3,2016-11-14,0.22,33.85,0.0,,-1.488888888888889,2.6020852139652106e-18
1609 大亞,1609,電器電纜,2016,4,2017-03-31,0.02,9.39,0.0,,-1.1666666666666665,2.6020852139652106e-18
1609 大亞,1609,電器電纜,2017,1,2017-05-15,0.05,8.23,0.0,,-1.1923076923076923,2.6020852139652106e-18
1611 中電,1611,電器電纜,2013,1,2013-05-15,0.2,14.23,0.0111,,,
1611 中電,1611,電器電纜,2013,2,2013-08-14,-0.18,27.01,0.013300000000000001,,,
1611 中電,1611,電器電纜,2013,3,2013-11-14,0.01,105.69,0.0138,,,
1611 中電,1611,電器電纜,2013,4,2014-03-31,-1.38,,0.0,,,0.00955
1611 中電,1611,電器電纜,2014,1,2014-05-15,0.01,,0.0,,-0.95,0.006775
1611 中電,1611,電器電纜,2014,2,2014-08-14,0.0,,0.0,,-1.0,0.0034499999999999995
1611 中電,1611,電器電纜,2014,3,2014-11-14,0.0,,0.0,,-1.0,0.0
1611 中電,1611,電器電纜,2014,4,2015-03-31,-0.7,,0.0,,-0.49275362318840576,0.0
1611 中電,1611,電器電纜,2015,1,2015-05-15,-0.11,,0.0,,-12.0,0.0
1611 中電,1611,電器電纜,2015,2,2015-08-14,-0.36,,0.0,,-inf,0.0
1611 中電,1611,電器電纜,2015,3,2015-11-14,0.65,,0.0,,inf,0.0
1611 中電,1611,電器電纜,2015,4,2016-03-31,-0.15,,0.0,,-0.7857142857142857,0.0
1611 中電,1611,電器電纜,2016,1,2016-05-15,-0.01,,0.0,,-0.9090909090909092,0.0
1611 中電,1611,電器電纜,2016,2,2016-08-14,-0.1,,0.0,,-0.7222222222222223,0.0
1611 中電,1611,電器電纜,2016,3,2016-11-14,-0.08,,0.0,,-1.123076923076923,0.0
1611 中電,1611,電器電纜,2016,4,2017-03-31,-1.96,,0.0,,12.066666666666668,0.0
1611 中電,1611,電器電纜,2017,1,2017-05-15,0.03,,0.0,,-4.0,0.0
1612 宏泰,1612,電器電纜,2013,1,2013-05-15,0.07,351.96,0.022000000000000002,,,
1612 宏泰,1612,電器電纜,2013,2,2013-08-14,-0.05,,0.0233,,,
1612 宏泰,1612,電器電纜,2013,3,2013-11-14,0.09,,0.0235,,,
1612 宏泰,1612,電器電纜,2013,4,2014-03-31,0.04,,0.0758,,,0.03615
1612 宏泰,1612,電器電纜,2014,1,2014-05-15,0.28,,0.0739,,3.0,0.049125
1612 宏泰,1612,電器電纜,2014,2,2014-08-14,0.22,,0.0664,,-5.4,0.05990000000000001
1612 宏泰,1612,電器電纜,2014,3,2014-11-14,0.14,,0.0718,,0.5555555555555558,0.071975
1612 宏泰,1612,電器電纜,2014,4,2015-03-31,0.13,39.61,0.0583,,2.25,0.0676
1612 宏泰,1612,電器電纜,2015,1,2015-05-15,0.07,107.05,0.056299999999999996,,-0.75,0.0632
1612 宏泰,1612,電器電纜,2015,2,2015-08-14,0.06,97.63,0.060899999999999996,,-0.7272727272727273,0.061825000000000005
1612 宏泰,1612,電器電纜,2015,3,2015-11-14,-0.03,,0.07780000000000001,,-1.2142857142857142,0.06332500000000002
1612 宏泰,1612,電器電纜,2015,4,2016-03-31,0.02,,0.0298,,-0.8461538461538461,0.05620000000000002
1612 宏泰,1612,電器電纜,2016,1,2016-05-15,0.01,,0.030299999999999997,,-0.8571428571428571,0.04970000000000003
1612 宏泰,1612,電器電纜,2016,2,2016-08-14,0.04,,0.0315,,-0.3333333333333333,0.042350000000000027
1612 宏泰,1612,電器電纜,2016,3,2016-11-14,0.17,65.44,0.0297,,-6.666666666666667,0.030325000000000026
1612 宏泰,1612,電器電纜,2016,4,2017-03-31,0.08,63.66,0.0317,,3.0,0.03080000000000003
1612 宏泰,1612,電器電纜,2017,1,2017-05-15,0.2,59.42,0.0285,,19.0,0.03035000000000003
1614 三洋電,1614,電器電纜,2013,1,2013-05-15,0.06,38.99,0.026699999999999998,,,
1614 三洋電,1614,電器電纜,2013,2,2013-08-14,0.22,46.49,0.0235,,,
1614 三洋電,1614,電器電纜,2013,3,2013-11-14,0.22,41.3,0.026000000000000002,,,
1614 三洋電,1614,電器電纜,2013,4,2014-03-31,0.32,43.97,0.0215,42.6875,,0.024424999999999995
1614 三洋電,1614,電器電纜,2014,1,2014-05-15,0.02,40.68,0.0231,43.11,-0.6666666666666666,0.023524999999999994
1614 三洋電,1614,電器電纜,2014,2,2014-08-14,0.32,32.52,0.0263,39.6175,0.4545454545454546,0.024224999999999997
1614 三洋電,1614,電器電纜,2014,3,2014-11-14,0.31,30.33,0.026000000000000002,36.875,0.40909090909090906,0.024224999999999997
1614 三洋電,1614,電器電纜,2014,4,2015-03-31,0.22,28.37,0.0246,32.975,-0.3125,0.024999999999999994
1614 三洋電,1614,電器電纜,2015,1,2015-05-15,0.03,26.48,0.026000000000000002,29.424999999999997,0.4999999999999999,0.025724999999999994
1614 三洋電,1614,電器電纜,2015,2,2015-08-14,0.42,22.17,0.0277,26.8375,0.31249999999999994,0.02607499999999999
1614 三洋電,1614,電器電纜,2015,3,2015-11-14,0.32,20.01,0.031,24.2575,0.03225806451612906,0.027324999999999995
1614 三洋電,1614,電器電纜,2015,4,2016-03-31,0.22,21.42,0.0326,22.52,0.0,0.029324999999999993
1614 三洋電,1614,電器電纜,2016,1,2016-05-15,0.27,16.99,0.032799999999999996,20.147499999999997,8.000000000000002,0.03102499999999999
1614 三洋電,1614,電器電纜,2016,2,2016-08-14,0.52,16.19,0.0329,18.652499999999996,0.2380952380952382,0.03232499999999999
1614 三洋電,1614,電器電纜,2016,3,2016-11-14,0.35,15.88,0.032400000000000005,17.619999999999994,0.0937499999999999,0.032674999999999996
1614 三洋電,1614,電器電纜,2016,4,2017-03-31,0.08,15.31,0.0435,16.092499999999994,-0.6363636363636365,0.035399999999999994
1614 三洋電,1614,電器電纜,2017,1,2017-05-15,0.12,18.71,0.0404,16.522499999999997,-0.5555555555555556,0.03729999999999999
1615 大山,1615,電器電纜,2013,1,2013-05-15,0.07,16.41,0.0359,,,
1615 大山,1615,電器電纜,2013,2,2013-08-14,0.03,35.98,0.0392,,,
1615 大山,1615,電器電纜,2013,3,2013-11-14,-0.03,34.54,0.04,,,
1615 大山,1615,電器電纜,2013,4,2014-03-31,0.19,29.51,0.0296,29.110000000000003,,0.036175
1615 大山,1615,電器電纜,2014,1,2014-05-15,0.32,47.69,0.0282,36.93,3.571428571428571,0.03425
1615 大山,1615,電器電纜,2014,2,2014-08-14,0.27,22.92,0.028300000000000002,33.665,8.000000000000002,0.031525
1615 大山,1615,電器電纜,2014,3,2014-11-14,0.01,24.81,0.0262,31.2325,-1.3333333333333335,0.028074999999999996
1615 大山,1615,電器電纜,2014,4,2015-03-31,0.14,29.48,0.0259,31.224999999999998,-0.26315789473684204,0.027149999999999997
1615 大山,1615,電器電纜,2015,1,2015-05-15,0.0,24.48,0.0253,25.4225,-1.0,0.026424999999999997
1615 大山,1615,電器電纜,2015,2,2015-08-14,0.0,39.72,0.029300000000000003,29.6225,-1.0,0.026674999999999994
1615 大山,1615,電器電纜,2015,3,2015-11-14,0.16,20.44,0.0317,28.53,15.0,0.02804999999999999
1615 大山,1615,電器電纜,2015,4,2016-03-31,-0.02,32.2,0.030600000000000002,29.209999999999997,-1.1428571428571428,0.029224999999999994
1615 大山,1615,電器電纜,2016,1,2016-05-15,-0.09,58.03,0.031200000000000002,37.597500000000004,-inf,0.030699999999999995
1615 大山,1615,電器電纜,2016,2,2016-08-14,0.28,19.95,0.0338,32.655,inf,0.03182499999999999
1615 大山,1615,電器電纜,2016,3,2016-11-14,0.28,17.37,0.030299999999999997,31.887500000000003,0.7500000000000001,0.03147499999999999
1615 大山,1615,電器電纜,2016,4,2017-03-31,0.37,9.65,0.0735,26.250000000000004,-19.5,0.04219999999999999
1615 大山,1615,電器電纜,2017,1,2017-05-15,0.06,9.51,0.063,14.120000000000005,-1.6666666666666667,0.050149999999999986
1616 億泰,1616,電器電纜,2013,1,2013-05-15,0.31,,0.0,,,
1616 億泰,1616,電器電纜,2013,2,2013-08-14,-0.19,,0.0,,,
1616 億泰,1616,電器電纜,2013,3,2013-11-14,-0.1,,0.0,,,
1616 億泰,1616,電器電纜,2013,4,2014-03-31,-0.01,,0.0,,,0.0
1616 億泰,1616,電器電纜,2014,1,2014-05-15,-0.54,,0.0,,-2.741935483870968,0.0
1616 億泰,1616,電器電纜,2014,2,2014-08-14,0.05,,0.0,,-1.263157894736842,0.0
1616 億泰,1616,電器電纜,2014,3,2014-11-14,-0.11,,0.0,,0.09999999999999995,0.0
1616 億泰,1616,電器電纜,2014,4,2015-03-31,-0.39,,0.0,,38.0,0.0
1616 億泰,1616,電器電纜,2015,1,2015-05-15,1.92,,0.0,,-4.555555555555555,0.0
1616 億泰,1616,電器電纜,2015,2,2015-08-14,-0.27,,0.0,,-6.3999999999999995,0.0
1616 億泰,1616,電器電纜,2015,3,2015-11-14,-0.5,,0.0,,3.5454545454545454,0.0
1616 億泰,1616,電器電纜,2015,4,2016-03-31,-0.14,,0.0,,-0.641025641025641,0.0
1616 億泰,1616,電器電纜,2016,1,2016-05-15,-0.05,,0.0,,-1.0260416666666667,0.0
1616 億泰,1616,電器電纜,2016,2,2016-08-14,0.15,,0.0,,-1.5555555555555556,0.0
1616 億泰,1616,電器電纜,2016,3,2016-11-14,0.15,770.98,0.0,,-1.3,0.0
1616 億泰,1616,電器電纜,2016,4,2017-03-31,-0.13,40.73,0.0,,-0.07142857142857148,0.0
1616 億泰,1616,電器電纜,2017,1,2017-05-15,-0.06,28.31,0.0,,0.1999999999999999,0.0
1617 榮星,1617,電器電纜,2013,1,2013-05-15,0.12,,0.0,,,
1617 榮星,1617,電器電纜,2013,2,2013-08-14,-0.06,,0.0,,,
1617 榮星,1617,電器電纜,2013,3,2013-11-14,0.15,96.66,0.0,,,
1617 榮星,1617,電器電纜,2013,4,2014-03-31,-0.09,35.74,0.0,,,0.0
1617 榮星,1617,電器電纜,2014,1,2014-05-15,0.15,28.95,0.0,,0.25,0.0
1617 榮星,1617,電器電纜,2014,2,2014-08-14,0.0,33.26,0.0,48.652499999999996,-1.0,0.0
1617 榮星,1617,電器電纜,2014,3,2014-11-14,0.17,15.24,0.0,28.2975,0.13333333333333347,0.0
1617 榮星,1617,電器電纜,2014,4,2015-03-31,0.03,10.48,0.0369,21.9825,-1.3333333333333333,0.009225
1617 榮星,1617,電器電纜,2015,1,2015-05-15,0.01,13.45,0.0368,18.1075,-0.9333333333333332,0.018425
1617 榮星,1617,電器電纜,2015,2,2015-08-14,-0.01,10.99,0.0434,12.540000000000001,-inf,0.029275000000000002
1617 榮星,1617,電器電纜,2015,3,2015-11-14,0.24,10.39,0.042,11.3275,0.4117647058823528,0.039775000000000005
1617 榮星,1617,電器電纜,2015,4,2016-03-31,0.15,10.64,0.0451,11.3675,4.0,0.041825
1617 榮星,1617,電器電纜,2016,1,2016-05-15,0.01,11.25,0.0431,10.817499999999999,0.0,0.0434
1617 榮星,1617,電器電纜,2016,2,2016-08-14,0.06,8.74,0.0451,10.254999999999999,-6.999999999999999,0.043825
1617 榮星,1617,電器電纜,2016,3,2016-11-14,0.16,12.65,0.0432,10.819999999999999,-0.3333333333333333,0.044125000000000004
1617 榮星,1617,電器電纜,2016,4,2017-03-31,0.38,8.42,0.052300000000000006,10.264999999999999,1.5333333333333334,0.04592500000000001
1617 榮星,1617,電器電纜,2017,1,2017-05-15,0.0,9.1,0.0462,9.7275,-1.0,0.046700000000000005
1618 合機,1618,電器電纜,2013,1,2013-05-15,0.02,7.91,0.0437,,,
1618 合機,1618,電器電纜,2013,2,2013-08-14,-0.14,12.65,0.0463,,,
1618 合機,1618,電器電纜,2013,3,2013-11-14,-0.02,111.53,0.0501,,,
1618 合機,1618,電器電纜,2013,4,2014-03-31,-0.12,,0.0,,,0.035025
1618 合機,1618,電器電纜,2014,1,2014-05-15,-0.06,,0.0,,-4.0,0.0241
1618 合機,1618,電器電纜,2014,2,2014-08-14,-0.12,,0.0,,-0.14285714285714296,0.012525
1618 合機,1618,電器電纜,2014,3,2014-11-14,0.16,,0.0,,-9.0,0.0
1618 合機,1618,電器電纜,2014,4,2015-03-31,-0.04,,0.024,,-0.6666666666666666,0.006
1618 合機,1618,電器電纜,2015,1,2015-05-15,-0.18,,0.022799999999999997,,2.0,0.011699999999999999
1618 合機,1618,電器電纜,2015,2,2015-08-14,-0.07,,0.0282,,-0.4166666666666666,0.01875
1618 合機,1618,電器電纜,2015,3,2015-11-14,0.14,,0.028999999999999998,,-0.12499999999999993,0.026
1618 合機,1618,電器電纜,2015,4,2016-03-31,0.56,13.7,0.0487,,-15.000000000000002,0.032175
1618 合機,1618,電器電纜,2016,1,2016-05-15,-0.05,12.03,0.0416,,-0.7222222222222223,0.036875000000000005
1618 合機,1618,電器電纜,2016,2,2016-08-14,0.23,7.45,0.045700000000000005,,-4.285714285714286,0.04125000000000001
1618 合機,1618,電器電纜,2016,3,2016-11-14,0.0,9.57,0.0432,10.6875,-1.0,0.04480000000000001
1618 合機,1618,電器電纜,2016,4,2017-03-31,0.05,32.25,0.0362,15.325,-0.9107142857142857,0.04167500000000002
1618 合機,1618,電器電纜,2017,1,2017-05-15,-0.03,31.43,0.0342,20.174999999999997,-0.4000000000000001,0.03982500000000002
1626 艾美特-KY,1626,電器電纜,2013,1,2013-05-15,2.35,16.43,0.0358,,,
1626 艾美特-KY,1626,電器電纜,2013,2,2013-08-14,2.07,43.28,0.035699999999999996,,,
1626 艾美特-KY,1626,電器電纜,2013,3,2013-11-14,0.34,39.36,0.034,,,
1626 艾美特-KY,1626,電器電纜,2013,4,2014-03-31,0.45,43.57,0.030600000000000002,35.66,,0.034025
